"time","jiangan","jianghan","qiaokou","hanyang","wuchang","qingshan","hongshan","dongxihu","caidian","jiangxia","huangpi","xinzhou","hannan","total"
"1526979600","156","215","84","223","246","71","221","132","76","95","27","2","0","1548"
"1526983200","122","189","84","219","200","56","184","127","67","85","32","2","0","1367"
"1526986800","114","187","77","190","222","72","206","130","56","90","26","0","4","1374"
"1526990400","123","174","58","156","215","45","207","122","47","91","31","4","3","1276"
"1526994000","102","185","83","168","279","48","265","124","42","81","27","2","2","1408"
"1526997600","103","182","87","164","197","44","186","125","34","83","23","1","0","1229"
"1527001200","93","155","68","143","161","20","152","99","26","71","22","1","2","1013"
"1527004800","65","111","39","83","93","22","99","78","23","61","14","3","1","692"
"1527008400","43","64","20","54","63","10","45","48","18","27","7","1","0","400"
"1527012000","27","29","17","31","35","4","26","15","10","8","8","0","0","210"
"1527015600","19","21","7","16","26","3","9","10","5","3","3","0","0","122"
"1527022800","15","34","8","26","26","8","22","36","5","12","7","1","0","200"
"1527019200","12","24","4","21","18","4","16","17","6","6","3","0","0","131"
"1527026400","42","68","25","58","51","12","58","49","21","40","16","1","0","441"
"1527030000","77","151","60","120","139","39","125","85","32","52","16","1","1","898"
"1527033600","119","171","75","170","202","67","172","110","48","73","26","1","2","1236"
"1527037200","185","256","90","170","264","62","229","150","46","105","32","0","0","1589"
"1527040800","173","255","100","189","285","99","228","158","67","77","27","0","0","1658"
"1527051600","155","233","90","180","265","83","245","139","49","98","36","1","0","1574"
"1527055200","122","247","86","206","268","84","250","159","46","87","23","0","1","1579"
"1527048000","151","240","68","204","305","67","252","152","74","103","34","1","3","1654"
"1527044400","170","272","102","230","312","90","245","168","66","103","24","0","1","1783"
"1527058800","147","226","87","196","279","91","229","152","79","94","30","0","3","1613"
"1527062400","145","241","100","214","257","89","262","172","74","125","26","0","1","1706"
"1527076800","143","189","91","197","251","57","197","123","73","81","22","0","6","1430"
"1527066000","140","199","75","178","249","90","225","124","55","86","37","0","1","1459"
"1527073200","129","187","91","200","239","60","192","120","42","75","21","0","2","1358"
"1527069600","148","228","97","193","219","79","200","168","61","91","31","1","1","1517"
"1527080400","144","230","96","173","258","60","236","148","44","102","30","0","0","1521"
"1527084000","126","184","77","163","238","50","190","113","37","87","22","2","3","1292"
"1527087600","92","140","63","134","171","36","185","86","22","99","18","1","1","1048"
"1527098400","21","31","12","21","25","5","26","25","6","8","4","1","1","186"
"1527094800","48","62","30","56","69","17","48","41","18","37","11","1","0","438"
"1527091200","72","121","47","91","123","28","110","90","22","57","12","2","0","775"
"1527102000","15","25","4","9","17","2","7","12","0","8","2","0","0","101"
"1527105600","14","13","1","7","15","4","8","14","4","5","4","0","0","89"
"1527109200","19","41","3","26","29","11","27","27","8","13","7","0","0","211"
"1527116400","79","132","50","135","133","58","140","75","35","53","19","1","0","910"
"1527112800","44","66","23","63","70","29","72","66","26","31","11","0","1","502"
"1527120000","126","198","74","177","203","72","167","134","71","68","25","1","0","1316"
"1527123600","159","235","103","232","265","78","239","141","52","94","19","0","1","1618"
"1527127200","169","254","85","196","289","77","217","136","54","80","31","0","3","1591"
"1527130800","153","287","110","213","272","74","230","207","62","102","39","0","2","1751"
"1527138000","154","239","94","200","260","102","240","157","51","110","28","0","1","1636"
"1527141600","129","263","78","203","303","79","287","148","60","112","20","1","2","1685"
"1527134400","136","219","76","194","262","103","241","154","57","80","37","1","3","1563"
"1527145200","141","244","81","208","304","72","283","151","53","125","38","3","0","1703"
"1527148800","157","251","77","220","266","81","239","167","62","99","38","1","1","1659"
"1527152400","165","249","82","198","252","72","223","131","58","97","41","5","2","1575"
"1527156000","132","208","92","191","246","68","208","134","56","102","28","0","2","1467"
"1527159600","154","201","86","209","250","62","216","127","60","102","28","1","1","1497"
"1527163200","131","193","97","186","262","47","199","131","54","81","23","1","2","1407"
"1527166800","109","221","106","229","215","42","198","125","41","97","18","2","3","1406"
"1527170400","132","223","87","176","222","38","192","126","47","74","23","0","1","1341"
"1527181200","40","62","29","65","67","7","33","42","15","23","3","0","0","386"
"1527177600","68","109","42","129","139","29","115","69","28","46","18","1","0","793"
"1527174000","106","149","64","149","207","46","154","102","31","67","12","1","1","1089"
"1527184800","25","33","16","41","46","5","37","16","10","18","4","1","0","252"
"1527188400","13","21","6","19","25","3","16","9","7","6","3","0","0","128"
"1527192000","11","16","10","8","20","1","11","12","2","4","1","0","0","96"
"1527202800","99","137","58","157","148","54","138","79","31","55","14","1","0","971"
"1527199200","49","88","42","70","68","28","92","58","21","41","16","0","0","573"
"1527195600","18","42","9","28","32","3","29","36","7","15","7","0","0","226"
"1527206400","129","207","84","202","201","69","206","129","58","89","20","1","0","1395"
"1527210000","169","265","96","179","273","103","226","160","48","75","39","1","2","1636"
"1527213600","175","262","88","197","304","87","226","158","39","100","28","2","3","1669"
"1527217200","139","231","99","231","274","93","240","143","57","93","30","0","1","1631"
"1527220800","159","254","77","181","283","77","220","150","56","94","24","1","0","1576"
"1527228000","157","255","100","203","280","96","220","155","65","93","30","1","1","1656"
"1527224400","146","237","99","239","270","111","284","145","84","128","27","2","1","1773"
"1527231600","151","239","96","229","282","80","229","149","60","89","27","2","0","1633"
"1527235200","161","255","101","243","243","103","256","184","83","96","27","0","0","1752"
"1527242400","109","164","84","183","172","56","174","116","42","74","22","1","0","1197"
"1527246000","131","156","83","171","190","74","172","120","56","69","29","4","1","1256"
"1527249600","112","175","86","189","190","65","204","128","67","97","30","2","7","1352"
"1527238800","124","201","89","177","224","80","196","172","57","91","22","0","0","1433"
"1527253200","99","160","53","153","192","37","192","98","35","107","19","2","1","1148"
"1527256800","126","149","57","153","197","40","169","99","30","85","28","1","2","1136"
"1527267600","6","11","8","14","6","4","7","6","5","6","2","0","0","75"
"1527264000","14","19","14","25","15","4","24","18","5","19","6","0","1","164"
"1527260400","100","109","48","107","174","55","171","74","27","82","23","0","0","970"
"1527271200","3","6","4","11","8","0","8","3","1","6","0","0","0","50"
"1527274800","3","1","0","4","2","1","5","2","1","6","1","0","0","26"
"1527278400","3","8","3","8","7","0","1","2","0","1","0","0","0","33"
"1527282000","2","6","1","3","7","0","3","3","2","3","1","0","1","32"
"1527285600","7","21","8","17","22","7","18","12","3","4","5","0","0","124"
"1527289200","16","18","9","29","27","7","33","18","14","13","2","1","1","188"
"1527292800","23","36","14","35","36","12","38","24","15","18","5","0","0","256"
"1527296400","28","41","18","37","47","6","23","22","9","12","5","0","0","248"
"1527300000","26","54","15","37","59","6","44","29","7","15","5","1","0","298"
"1527303600","27","43","26","64","55","9","42","40","15","12","5","0","0","338"
"1527310800","26","43","15","41","53","10","33","25","13","13","1","1","0","274"
"1527314400","27","49","16","43","55","17","62","25","7","23","7","0","0","331"
"1527307200","19","46","21","50","35","10","37","37","19","10","6","0","0","290"
"1527318000","26","31","25","40","52","15","51","24","8","17","1","0","1","291"
"1527321600","20","34","27","47","56","19","59","19","8","22","6","0","0","317"
"1527336000","31","35","19","28","49","10","42","32","7","17","6","0","0","276"
"1527328800","36","46","15","39","61","23","46","27","12","23","4","0","2","334"
"1527325200","30","40","8","39","60","10","59","22","9","27","4","0","0","308"
"1527332400","31","41","13","28","44","12","35","23","12","14","5","1","0","259"
"1527339600","28","50","21","48","62","7","45","38","9","13","7","0","1","329"
"1527343200","27","39","15","50","53","7","40","33","4","19","10","1","0","298"
"1527346800","26","48","24","48","37","7","40","43","13","24","9","0","2","321"
"1527350400","82","156","55","133","166","40","131","107","35","83","29","0","0","1017"
"1527357600","28","54","26","51","45","5","43","24","19","23","8","2","0","328"
"1527354000","56","64","38","76","87","13","61","43","16","27","5","0","2","488"
"1527361200","12","20","5","25","26","7","30","14","5","18","6","0","0","168"
"1527364800","13","23","10","14","20","5","18","17","4","14","2","0","0","140"
"1527368400","22","38","17","38","28","8","29","35","9","13","13","0","0","250"
"1527379200","79","151","86","185","154","34","153","101","74","75","20","0","1","1113"
"1527382800","81","146","65","159","188","47","168","96","46","54","15","0","1","1066"
"1527375600","55","103","51","110","97","25","116","74","27","45","13","1","0","717"
"1527372000","35","76","24","64","71","13","58","46","17","22","20","0","0","446"
"1527386400","128","200","63","170","213","53","194","138","45","73","27","2","1","1307"
"1527393600","130","233","109","252","227","83","195","122","92","70","17","1","3","1534"
"1527390000","142","250","99","227","266","73","226","139","54","70","27","2","1","1576"
"1527397200","128","203","85","209","241","66","182","129","69","68","29","1","1","1411"
"1527400800","116","159","82","195","207","80","182","113","81","61","21","0","2","1299"
"1527404400","99","199","75","238","195","75","220","124","57","109","20","0","2","1413"
"1527408000","118","183","69","185","228","55","206","114","44","90","22","2","0","1316"
"1527415200","116","172","68","167","207","51","192","134","43","97","23","0","2","1272"
"1527411600","110","202","97","246","200","51","213","124","68","90","21","1","1","1424"
"1527418800","93","182","61","164","205","44","192","100","39","98","21","3","3","1205"
"1527422400","124","168","74","134","211","67","202","122","31","101","25","2","4","1265"
"1527429600","99","165","67","148","191","40","179","94","39","86","15","1","2","1126"
"1527426000","114","172","84","158","196","46","197","124","38","109","20","1","2","1261"
"1527433200","77","134","65","132","153","33","161","88","37","78","15","0","1","974"
"1527436800","58","76","44","88","97","18","87","55","25","57","10","0","0","615"
"1527440400","50","61","16","62","62","10","50","40","21","28","7","1","0","408"
"1527444000","30","30","7","33","39","8","27","14","10","13","6","0","1","218"
"1527447600","10","17","11","17","19","1","17","19","2","8","9","0","0","130"
"1527451200","17","22","10","16","17","5","7","10","3","3","4","0","0","114"
"1527454800","28","44","16","39","31","11","33","35","10","11","9","0","1","268"
"1527458400","50","94","34","82","60","19","74","88","25","38","25","0","0","589"
"1527462000","94","136","45","99","128","66","131","106","30","52","19","2","1","909"
"1527465600","125","171","73","140","174","75","168","99","42","65","30","1","1","1164"
